areaId,areaName,observedAt,riskScore,ruleConcernLevel,targetElevatedConcern,labelSource,rainfallLatestMm,rainfall1hMm,rainfall3hMm,rainfall24hMm,rainfall72hMm,antecedentWetnessMm,antecedentRainfallIndex,riverLatestM,riverDelta1hM,riverDelta3hM,riverTrendCode,rateOfRiseMPerHour,dataFreshnessScore,sourceCoverage,decisionReliabilityScore,confidence,warningActive,warningStatus,areaRelevanceScore,nearestStationDistanceKm
north-parramatta,"North Parramatta, NSW",2026-06-24T19:42:31.845Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T19:42:31.845Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T19:43:31.845Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T19:43:31.845Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T19:43:31.845Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T19:44:31.848Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T19:44:31.848Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T19:44:31.848Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T19:45:31.844Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T19:45:31.844Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T19:45:31.844Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T19:46:31.844Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T19:46:31.844Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T19:46:31.844Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T19:47:31.842Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T19:47:31.842Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T19:47:31.842Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T19:48:31.844Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T19:48:31.844Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T19:48:31.844Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T19:49:05.383Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,54,16,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T19:49:05.383Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,54,16,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T19:49:05.383Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,54,16,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T19:49:18.141Z,8,Low,0,rule_derived,0,0,0,0,0,0,,,,,,,0,0,23,0,,,40,0
north-parramatta,"North Parramatta, NSW",2026-06-24T19:49:18.141Z,8,Low,0,rule_derived,0,0,0,0,0,0,,,,,,,0,0,26,0,,,50,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T19:49:18.141Z,8,Low,0,rule_derived,0,0,0,0,0,0,,,,,,,0,0,23,0,,,40,0.6
parramatta,"Parramatta, NSW",2026-06-24T19:49:31.844Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T19:49:31.844Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T19:49:31.844Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T19:49:50.510Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,54,16,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T19:49:50.510Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,54,16,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T19:49:50.510Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,54,16,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T19:50:31.845Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T19:50:31.845Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T19:50:31.845Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T19:51:31.852Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T19:51:31.852Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T19:51:31.852Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T19:52:31.849Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T19:52:31.849Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T19:52:31.849Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T19:53:31.845Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T19:53:31.845Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T19:53:31.845Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T19:54:31.845Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T19:54:31.845Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T19:54:31.845Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T19:55:31.845Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T19:55:31.845Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T19:55:31.845Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T19:56:31.846Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T19:56:31.846Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T19:56:31.846Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T19:57:31.845Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T19:57:31.845Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T19:57:31.845Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T19:58:31.849Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T19:58:31.849Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T19:58:31.849Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T19:59:31.846Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T19:59:31.846Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T19:59:31.846Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T20:00:31.848Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T20:00:31.848Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T20:00:31.848Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T20:01:31.845Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T20:01:31.845Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T20:01:31.845Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T20:02:31.844Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T20:02:31.844Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T20:02:31.844Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T20:03:31.850Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T20:03:31.850Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T20:03:31.850Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T20:04:31.850Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T20:04:31.850Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T20:04:31.850Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T20:05:31.850Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T20:05:31.850Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T20:05:31.850Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T20:06:31.849Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T20:06:31.849Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T20:06:31.849Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T20:07:31.851Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T20:07:31.851Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T20:07:31.851Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T20:08:31.848Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T20:08:31.848Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T20:08:31.848Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T20:09:31.854Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T20:09:31.854Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T20:09:31.854Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T20:10:31.848Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T20:10:31.848Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T20:10:31.848Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T20:11:31.852Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T20:11:31.852Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T20:11:31.852Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T20:12:31.850Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T20:12:31.850Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T20:12:31.850Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T20:13:31.853Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T20:13:31.853Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T20:13:31.853Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T20:14:31.847Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T20:14:31.847Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T20:14:31.847Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T20:15:31.844Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T20:15:31.844Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T20:15:31.844Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T20:16:31.844Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T20:16:31.844Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T20:16:31.844Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T20:17:31.843Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T20:17:31.843Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T20:17:31.843Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T20:18:31.845Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T20:18:31.845Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T20:18:31.845Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T20:19:04.308Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T20:19:04.308Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T20:19:04.308Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T20:19:31.844Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T20:19:31.844Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T20:19:31.844Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T20:20:31.846Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T20:20:31.846Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T20:20:31.846Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T20:20:54.146Z,15,Low,0,rule_derived,0,0,0,0,0,0,,1.1100000143051147,,,,,0,0,88,78,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T20:20:54.146Z,13,Low,0,rule_derived,0,0,0,0,0,0,,1.1100000143051147,,,,,0,0,88,78,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T20:20:54.146Z,15,Low,0,rule_derived,0,0,0,0,0,0,,7.299999713897705,,,,,0,0,88,78,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T20:21:31.844Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T20:21:31.844Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T20:21:31.844Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T20:22:31.842Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T20:22:31.842Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T20:22:31.842Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T20:23:31.847Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T20:23:31.847Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T20:23:31.847Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T20:24:31.847Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T20:24:31.847Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T20:24:31.847Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T20:25:31.850Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T20:25:31.850Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T20:25:31.850Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T20:26:31.850Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T20:26:31.850Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T20:26:31.850Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T20:27:31.842Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T20:27:31.842Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T20:27:31.842Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T20:28:31.846Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T20:28:31.846Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T20:28:31.846Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T20:29:31.851Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T20:29:31.851Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T20:29:31.851Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T20:30:31.843Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T20:30:31.843Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T20:30:31.843Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T20:31:31.844Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T20:31:31.844Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-24T20:31:31.844Z,15,Low,0,rule_derived,0,0,0,0,0,0,,0.34,,,,,0,0,66,38,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-24T20:32:31.843Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-24T20:32:31.843Z,9,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,66,38,,,100,0.2
