areaId,areaName,observedAt,riskScore,ruleConcernLevel,targetElevatedConcern,labelSource,rainfallLatestMm,rainfall1hMm,rainfall3hMm,rainfall24hMm,rainfall72hMm,antecedentWetnessMm,antecedentRainfallIndex,riverLatestM,riverDelta1hM,riverDelta3hM,riverTrendCode,rateOfRiseMPerHour,dataFreshnessScore,sourceCoverage,decisionReliabilityScore,confidence,warningActive,warningStatus,areaRelevanceScore,nearestStationDistanceKm,areaJoinKey,targetRuleElevated,ruleLabelSource,targetEventElevated,eventLabelSource,eventLabelStrength,eventLabelNotes,eventLabelAvailable
toongabbie,"Toongabbie, NSW",2026-06-27 01:32:08.457000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 01:39:45.714000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0399999618530271,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 01:39:45.714000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0399999618530271,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 01:39:45.714000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 02:30:15.999000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0199999809265137,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 02:30:15.999000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0199999809265137,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 02:30:15.999000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 02:31:51.497000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0199999809265137,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 02:31:51.497000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0199999809265137,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 02:31:51.497000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 02:31:54.534000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0199999809265137,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 02:31:54.534000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0199999809265137,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 02:31:54.534000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 02:32:51.493000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0199999809265137,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 02:32:51.493000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0199999809265137,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 02:32:51.493000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 02:32:54.533000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0199999809265137,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 02:32:54.533000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0199999809265137,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 02:32:54.533000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 02:33:51.490000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0199999809265137,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 02:33:51.490000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0199999809265137,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 02:33:51.490000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 02:33:54.533000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0199999809265137,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 02:33:54.533000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0199999809265137,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 02:33:54.533000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 02:35:55.382000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0199999809265137,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 02:35:55.382000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0199999809265137,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 02:35:55.382000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 02:36:11.498000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0199999809265137,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 02:36:11.498000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0199999809265137,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 02:36:11.498000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 02:36:51.492000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0199999809265137,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 02:36:51.492000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0199999809265137,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 02:36:51.492000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 02:36:55.379000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0199999809265137,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 02:36:55.379000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0199999809265137,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 02:36:55.379000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 02:37:51.653000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0199999809265137,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 02:37:51.653000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0199999809265137,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 02:37:51.653000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 02:38:33.381000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0199999809265137,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 02:38:33.381000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0199999809265137,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 02:38:33.381000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 02:38:51.719000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0199999809265137,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 02:38:51.719000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0199999809265137,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 02:38:51.719000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 02:39:32.445000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0199999809265137,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 02:39:32.445000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0199999809265137,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 02:39:32.445000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 02:39:51.489000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0199999809265137,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 02:39:51.489000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0199999809265137,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 02:39:51.489000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 02:40:54.529000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0199999809265137,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 02:40:54.529000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0199999809265137,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 02:40:54.529000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 02:41:00.836000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0199999809265137,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 02:41:00.836000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0199999809265137,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 02:41:00.836000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 02:42:55.377000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0199999809265137,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 02:42:55.377000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0199999809265137,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 02:42:55.377000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 02:43:33.374000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0199999809265137,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 02:43:33.374000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0199999809265137,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 02:43:33.374000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 02:44:33.376000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0199999809265137,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 02:44:33.376000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0199999809265137,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 02:44:33.376000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
